place_name,address,open_time_text,menu_name,price
복돈이 막회 물회 육회 해산물 역삼본점,서울 강남구 테헤란로37길 22 복돈이 막회 물회 육회 해산물 역삼본점 지하1층,11:00에 영업 시작,새우튀김,"11,000"
복돈이 막회 물회 육회 해산물 역삼본점,서울 강남구 테헤란로37길 22 복돈이 막회 물회 육회 해산물 역삼본점 지하1층,11:00에 영업 시작,런치점심 메뉴판참고,"20,000"
복돈이 막회 물회 육회 해산물 역삼본점,서울 강남구 테헤란로37길 22 복돈이 막회 물회 육회 해산물 역삼본점 지하1층,11:00에 영업 시작,보리굴비맛집,"20,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,화삼겹,"19,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,화목살,"19,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,직화껍데기,"10,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,치즈계란찜,"6,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,비빔냉면,"8,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,물냉면,"8,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,고기듬뿍 김치찌개,"9,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,꽃게듬뿍 된장찌개,"9,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,한우 육회비빔밥,"13,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,김치찌개 정식,"11,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,된장찌개 정식,"11,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,한우국밥,"12,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,육개장,"11,000"
직화명가 본점,서울 강남구 논현로94길 27 직화명가 본점,11:00에 영업 시작,왕갈비탕,"16,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,소고기 편백찜,"13,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,이베리코 편백찜,"16,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,이베리코 샤브샤브,"15,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,등심 샤브샤브,"16,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,오징어 무침회,"13,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,간장 새우장,"13,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,간장 새우밥,"8,500"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,이베리코 김치찌개,"7,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,소고기 된장찌개,"6,500"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,이베리코 덮밥,"8,500"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,볶음우동,"10,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,소고기우동,"8,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,매콤쫄면,"7,000"
방이편백 육분삼십 역삼역점,서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,11:00에 영업 시작,소고기 덮밥,"8,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,찰살구이,"19,500"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,생삼겹살,"19,500"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,생목살,"19,500"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,한우육회,"13,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,갈비깍두기볶음밥,"14,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,묵은지돼지찜,"9,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,호보에그매쉬,"8,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,된장뚝배기,"9,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,순두부뚝배기,"8,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,물냉면,"8,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,비빔냉면,"11,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,제육정식,"10,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,미나리수육곰탕,"10,000"
호보식당 강남역삼본점,서울 강남구 논현로85길 43 1층,11:00에 영업 시작 | 24.04.01.,스팸순두부찌개,"12,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오징어불고기(1인),"18,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오·삼불고기(1인),"18,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오·낙불고기(1인),"19,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오·차돌불고기(1인),"19,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오·새튀김,"17,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오징어튀김,"17,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,새우튀김,"15,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오징어숙회,"18,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오징어초무침,"17,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,미나리전,"12,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,치즈등심돈까스,"8,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,오싹막국수(물/비빔),"7,000"
군산오징어 역삼점,"서울 강남구 테헤란로27길 23 1, 2층",11:00에 영업 시작,잣누룽지탕,"5,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,하교,"9,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,상하이소롱포,"9,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,쇼마이,"9,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,구채교,"9,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,송이 상소교,"12,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,우육전교,"15,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,왕갈비짬뽕,"18,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,부추굴탕면,"16,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,소안심야채볶음밥,"18,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,한돈삼선콩자장면,"12,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,소고기황두유니자장면,"12,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,버섯삼선짬뽕,"15,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,한돈 삼겹육슬짬뽕,"15,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,사천탕면,"15,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,마라소고기가지면,"15,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,기스면,"12,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,팔진초면,"20,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,몽골리안비프전초면,"20,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,탄탄면,"13,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,대만식홍쇼우육탕면,"20,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,중국냉면,"18,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,모듬버섯덮밥,"16,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,소고기잡채밥,"15,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,게살유산슬덮밥,"20,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,XO소스매운닭고기볶음밥,"16,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,게살볶음밥,"16,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,삼선볶음밥,"16,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,삼선마파두부덮밥,"16,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,매생이해물누룽지탕,"14,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,마라가지덮밥,"15,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,왕새우,"20,000"
파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하 1층,11:30에 영업 시작,"설화게살, 상어지느러미스프","20,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,청류담은상(1일20상),"19,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,평양냉면,"16,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,고사리 들기름 냉면,"16,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,1++ 한우 곰탕,"16,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,얼큰한 1++ 한우곰탕,"16,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,평양녹두전,"13,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,청류 고사리만두,"14,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,이북식 수제 김치말이 냉면,"16,000"
청류 강남점,서울 강남구 언주로 563 101호,11:00에 영업 시작,비빔냉면,"16,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,[점심] 양념소갈비+찌개 정식,"16,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,[점심] 보쌈+찌개 정식,"12,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,한판도 삼겹살 150g,"18,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,한판도 한우 차돌박이(150g),"12,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,한판도 특제양념 소갈비(300g),"18,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,활전복 한 접시 (5미),"19,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,한판도 목살 150g,"19,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,한판도 두항정살 150g,"9,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,한판도 갈매기살 150g,"9,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,고기폭탄 김치전골 + 라면사리,"12,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,매콤 시골된장전골 + 라면사리,"10,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,트러플 짜파구리,"10,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,전복 해물라면,"7,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,한판도 볶음밥,"7,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,폭탄계란찜,"12,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,후식 부산밀면(물/비빔),"12,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,[점심] 삼겹살+찌개 정식,"12,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,[점심] 부산밀면 + 삼겹살,"12,000"
강남고기집 한판도 역삼본점,서울 강남구 테헤란로10길 9 그랑프리빌딩 1층,11:30에 영업 시작,[점심] 전복해장라면 정식,"7,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[일품] 땡초 부추전,"15,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[야채파] 계절 야채모듬구이,"10,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[가니쉬&사이드] 명란계란찜,"12,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[가니쉬&사이드] 구워먹는 임실치즈,"13,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[추천메뉴] 한와담 물냉면,"14,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[추천메뉴] 한와담 비빔냉면,"17,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[식사메뉴] 차돌깍두기볶음밥,"18,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[가니쉬&사이드] 해물된장찌개,"17,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[식사메뉴] 한우 육회덮밥,"15,000"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[식사메뉴] 된장 술밥,"3,900"
한와담블랙 강남점,서울 강남구 테헤란로 129 빗썸금융타워 지하2층,11:00에 영업 시작,[디저트] 아이스크림(쉐프추천),"9,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,올리브오일 아이스크림,"7,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,타우너스 말차 아이스크림,"7,900"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,레몬주스 아이스크림,"6,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,에스프레소,"3,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,에스프레소 콘파냐,"4,200"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,데미타세 아포가토,"6,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,고르곤졸라 피자,"13,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,마르게리따 피자,"13,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,페퍼로니 피자,"13,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,수제 맥주,"8,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,스텔라 생맥주,"8,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,와인,"5,900"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,위스키,"6,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,마리또조,"6,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,오레오 마리또조,"3,700"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,로투스 마리또조,"3,700"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,에스프레소 마끼아또,"4,700"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,에스프레소 모카 마끼아또,"6,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,에스프레스 모카 콘파냐,"6,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,데미타세 아포카토 카카오,"7,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,데미타세 아포카토 그린티,"7,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,데미타세 아포카토 오레오,"5,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,데미타세 아포카토 로투스,"6,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,롱블랙 ICE,"6,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,카페 라떼 ICE,"5,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,바닐라빈 라떼 ICE,"6,000"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,롱블랙 HOT,"6,500"
타우너스 에스프레소 바 역삼점,서울 강남구 테헤란로28길 41 타우너스,21:00에 라스트오더,카페 라떼 HOT,"8,900"
미담재 역삼역점,서울 강남구 논현로85길 5-11 지상1층,11:00에 영업 시작,(식사) 고등어무조림 정식,"19,000"
미담재 역삼역점,서울 강남구 논현로85길 5-11 지상1층,11:00에 영업 시작,(식사) 시래기밥 정식,"15,000"
미담재 역삼역점,서울 강남구 논현로85길 5-11 지상1층,11:00에 영업 시작,"(단품, 안주용) 김치전","12,000"
미담재 역삼역점,서울 강남구 논현로85길 5-11 지상1층,11:00에 영업 시작,"(단품, 안주용) 호두새싹샐러드부추전","14,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,[평일점심한정] 연어사시미 우나기벤또,"18,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,[평일점심한정]차슈 우나기벤또,"17,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,[평일점심한정] 치킨난반 우나기벤또,"16,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,[고기파PICK!] 숯불감칠맛 차슈동,"14,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,[곤부즈메숙성 슈페리어]미니연어사시미,"17,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,[특제 난반소스 듬뿍올린] 치킨난반,"16,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,[입천장 까질듯 바삭] 5종모듬고로케,"15,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,[못잊을 쫀득함] 콩가루 모찌리도후,"8,500"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,크림치즈 고로케 (4개),"14,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,통살새우 고로케(4개),"11,000"
치솟 역삼본점,서울 강남구 봉은사로30길 59 지상1층 102호,11:00에 영업 시작,감자/야채/카레 고로케(4개),"8,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,A506 숙성 삼겹살 150g,"19,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,i506 숙성 목살 150g,"19,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,양념 소갈비살 150g,"19,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,숙성 한우 채끝등심 100g,"17,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,철판제육쌈밥,"17,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,한우 육회비빔밥,"14,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,냉이 된장찌개,"12,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,김치찌개,"14,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,트러플 크림볶음밥,"12,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,크림볶음밥,"7,000"
돝고기506,서울 강남구 테헤란로 145 지하1층,11:30에 영업 시작 | 22.04.15. | 18.07.26. | 17.12.08.,계란찜,"7,000"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,클래식 밀크티 ICE,"6,700"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,밀크티 프로즌,"7,200"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,하바네라,"6,400"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,레몬그라스,"6,400"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,얼그레이 밀크티ICE,"6,700"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,TEA(fruits),"6,400"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,TEA(herb),"6,900"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,TEA(black),"5,500"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,피치 아이스티,"4,800"
클로리스 역삼점,"서울 강남구 논현로 523 1층 (역삼동,노바빌딩)",22:00에 영업 종료,카페라떼,"5,500"
오다리집 간장게장 역삼2호점,서울 강남구 논현로94길 5 2층,23:00에 영업 종료,지리산 방목 흑돼지 삼겹살(150g),"19,800"
오다리집 간장게장 역삼2호점,서울 강남구 논현로94길 5 2층,23:00에 영업 종료,소양념갈비(280g),"18,800"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,순대국,"11,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,순대국특,"13,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,편백순대국정식,"16,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,오징어순대,"20,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,순대국(순대만),"11,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,순대국(고기만),"11,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,편백모둠순대,"15,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,얼큰순대국(특),"14,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,얼큰순대국,"12,000"
복돈이 가마솥 순대국 강남본점,서울 강남구 테헤란로37길 22 1층 복돈이 가마솥 순대국 강남본점,,뼈해장국,"11,000"
